Date,Stock,Return,Price Before,Price After
2010-12-21,JAAO.NS,1.4892753623188404,17.25,42.94
2022-03-21,WRRN.BO,1.4889793150220418,29.49,73.4
2017-04-07,HLVL.NS,1.488549618320611,6.55,16.3
2006-12-12,ASHT.NS,1.4861953647534607,257.16,639.35
2026-06-03,ASHT.NS,1.4859326719791834,307.45,764.3
2023-06-08,TANE.BO,1.4846863468634681,54.2,134.67
2006-12-08,OSGL.NS,1.484304932735426,15.61,38.78
2014-08-01,NALU.NS,1.4835996635828428,11.89,29.53
2021-01-07,WRRN.BO,1.4826732673267329,20.2,50.15
2015-05-19,HLVL.NS,1.482662968099861,7.21,17.9
2005-02-16,WSTC.NS,1.4826589595375719,10.38,25.77
2016-10-21,ARTI.NS,1.482476164898617,148.94,369.74
2009-01-09,THOM.NS,1.4824000000000002,12.5,31.03
2008-05-02,VSTI.NS,1.4823989569752283,15.34,38.08
2019-03-06,MDRD.BO,1.4819819819819817,2.22,5.51
2021-06-16,HLVL.NS,1.4813895781637716,4.03,10.0
2018-01-30,WRRN.BO,1.4813502109704642,118.5,294.04
2022-08-19,KAMT.NS,1.4811006954944057,33.07,82.05
2012-06-12,SEAM.NS,1.4803560466543892,32.58,80.81
2008-05-23,TVEL.NS,1.4801156905278376,13.83,34.3
2005-05-31,GICH.NS,1.4800683371298406,17.56,43.55
2017-06-09,TAJG.NS,1.479934727426568,165.46,410.33
2016-07-11,GICH.NS,1.4799308773859088,254.62,631.44
2024-01-11,CHPC.NS,1.4784852114622686,325.59,806.97
2016-04-05,GENS.NS,1.4780141843971633,21.15,52.41
2014-05-02,MDRD.BO,1.4777864380358534,12.83,31.79
2026-02-06,TANE.BO,1.4773953817570553,113.03,280.02
2023-02-22,TAJG.NS,1.4768911102375473,178.07,441.06
2011-03-01,VENK.NS,1.4761856471622217,295.83,732.53
2008-04-01,OSGL.NS,1.475,13.2,32.67
2016-08-10,JKIN.NS,1.4744302390216788,35.98,89.03
2024-02-02,WHEL.NS,1.47338683788122,623.0,1540.92
2016-11-16,VENK.NS,1.4732014120220756,402.26,994.87
2009-12-31,NALU.NS,1.4731237322515214,19.72,48.77
2016-07-04,NALU.NS,1.4722222222222223,9.72,24.03
2007-08-28,TVEL.NS,1.4720432878124194,38.81,95.94
2005-09-28,CHPC.NS,1.4717482238895156,150.61,372.27
2023-01-31,WIPR.NS,1.470259926646468,188.13,464.73
2018-10-24,WRRN.BO,1.4696315120711563,78.7,194.36
2019-07-09,IMCL.NS,1.46962962962963,13.5,33.34
2018-12-12,CEMI.NS,1.4694638694638695,42.9,105.94
2019-08-16,WRRN.BO,1.468235294117647,42.5,104.9
2018-08-21,VENK.NS,1.4681510396603232,1168.17,2883.22
2010-11-19,THOM.NS,1.4677647058823529,21.25,52.44
2025-06-13,BRIT.NS,1.4649492674798905,5497.46,13550.96
2017-09-07,JAAO.NS,1.4647393984681485,428.24,1055.5
2012-09-06,JAAO.NS,1.4643947100712107,19.66,48.45
2023-08-04,KAMT.NS,1.4639305103148752,230.25,567.32
2020-01-10,TAJG.NS,1.4624782895130863,166.97,411.16
2016-03-18,GENS.NS,1.4611111111111108,21.6,53.16
2008-08-13,ASHT.NS,1.46078431372549,173.4,426.7
2007-08-17,KAMT.NS,1.4606438563964268,59.33,145.99
2009-03-16,SEAM.NS,1.4601715686274508,48.96,120.45
2018-01-29,WHEL.NS,1.4599477965586276,394.61,970.72
2013-05-10,JKIN.NS,1.4597701149425286,19.14,47.08
2008-04-24,JAAO.NS,1.459224069675376,12.63,31.06
2019-04-24,CHPC.NS,1.4584755403868033,219.75,540.25
2010-07-30,VENK.NS,1.4581242276750817,396.53,974.72
2018-06-15,BRIT.NS,1.457447678592524,1100.41,2704.2
2025-05-16,CHPC.NS,1.4572563845382298,259.22,636.97
2025-12-12,NALU.NS,1.4569184569184568,259.74,638.16
2019-09-12,VENK.NS,1.4560815066767452,635.04,1559.71
2016-10-13,TAJG.NS,1.4557592036656661,126.58,310.85
2019-08-05,GENS.NS,1.4555016181229772,86.52,212.45
2019-07-10,AEGS.NS,1.454917524494605,80.63,197.94
2021-05-26,GICH.NS,1.4545247321632098,43.87,107.68
2024-07-24,WRRN.BO,1.4540540540540539,20.35,49.94
2022-02-02,JKIN.NS,1.4531346035648434,130.16,319.3
2007-09-27,BOB.NS,1.45246717971933,44.18,108.35
2021-03-10,JAAO.NS,1.4524289232146854,134.01,328.65
2007-04-09,MDRD.BO,1.4523809523809526,4.62,11.33
2013-04-01,HLVL.NS,1.4521091811414393,20.15,49.41
2008-10-29,WHEL.NS,1.4505229283990348,12.43,30.46
2023-03-03,OSGL.NS,1.4500000000000002,8.0,19.6
2024-04-29,TAJG.NS,1.4498325953126687,370.36,907.32
2016-03-31,CHPC.NS,1.4490232807064491,37.37,91.52
2021-08-30,WHEL.NS,1.4467964109692915,791.3,1936.15
2022-10-07,SEAM.NS,1.4466349422161793,1206.22,2951.18
2009-04-30,GICH.NS,1.4465454545454546,27.5,67.28
2007-06-27,OSGL.NS,1.4464285714285716,35.28,86.31
2009-03-12,BRIT.NS,1.4453300124533004,40.15,98.18
2010-12-03,NALU.NS,1.4453125,17.92,43.82
2007-04-17,THOM.NS,1.4444444444444446,4.59,11.22
2024-08-12,CHPC.NS,1.4444283646888567,898.3,2195.83
2014-03-12,VSTI.NS,1.4428063040162682,39.34,96.1
2019-12-30,TAJG.NS,1.4422759345443628,66.61,162.68
2016-12-06,OSGL.NS,1.4419291338582676,10.16,24.81
2006-01-06,WIPR.NS,1.4417515835857886,36.31,88.66
2016-10-04,TVEL.NS,1.4409050966608081,91.04,222.22
2013-08-05,THOM.NS,1.439189189189189,7.4,18.05
2005-10-20,JKIN.NS,1.439121756487026,5.01,12.22
2025-01-14,ARTI.NS,1.4389748491546688,167.39,408.26
2010-09-27,TAJG.NS,1.4388735145694285,61.43,149.82
2009-07-09,TANE.BO,1.438525963149079,29.85,72.79
2024-03-07,MDRD.BO,1.4379042690815003,30.92,75.38
2024-11-29,HEGL.NS,1.4362972793629725,180.84,440.58
2017-01-03,WRRN.BO,1.435294117647059,119.85,291.87
2009-01-20,ASHT.NS,1.4350992495226254,225.19,548.36
2009-10-28,MDRD.BO,1.4340236686390533,33.8,82.27
2015-01-30,CEMI.NS,1.4332313965341488,19.62,47.74
2018-06-14,KAMT.NS,1.4324324324324325,32.56,79.2
2014-08-28,KAMT.NS,1.432391826923077,33.28,80.95
2010-10-25,IMCL.NS,1.4322103533278554,12.17,29.6
2026-04-15,KAMT.NS,1.4316814666284734,69.82,169.78
2015-12-14,TVEL.NS,1.431578947368421,121.6,295.68
2024-02-12,OSGL.NS,1.4313984168865437,37.9,92.15
2018-05-24,WHEL.NS,1.430865548570992,392.93,955.16
2010-04-12,GICH.NS,1.430017761989343,56.3,136.81
2012-04-19,GENS.NS,1.4297387643927202,80.77,196.25
2010-08-18,AEGS.NS,1.4291417165668663,10.02,24.34
2024-08-27,HLVL.NS,1.429054054054054,8.88,21.57
2021-11-26,XPRO.NS,1.4280749079213568,192.77,468.06
2021-02-05,JAAO.NS,1.4271051130963697,52.61,127.69
2016-01-25,GENS.NS,1.4261913986826813,25.81,62.62
2024-12-11,JAAO.NS,1.4258945157903242,123.81,300.35
2016-07-29,HLVL.NS,1.4258064516129032,7.75,18.8
2017-12-26,JKIN.NS,1.4253135689851768,131.55,319.05
2010-10-14,ARTI.NS,1.4247191011235953,4.45,10.79
2025-05-14,ARTI.NS,1.4218651873560808,191.08,462.77
2017-11-13,HEGL.NS,1.42182316457522,138.66,335.81
2016-10-18,MDRD.BO,1.4217821782178222,5.05,12.23
2024-08-09,TAJG.NS,1.421645445641528,122.52,296.7
2024-02-07,VENK.NS,1.4213410344699917,810.27,1961.94
2006-08-30,IMCL.NS,1.420664206642066,8.13,19.68
2010-08-19,TAJG.NS,1.4204883859440138,151.11,365.76
2013-12-27,TVEL.NS,1.420278637770898,12.92,31.27
2022-09-27,WRRN.BO,1.42,70.0,169.4
2024-05-02,WRRN.BO,1.4199222744937616,48.89,118.31
2016-11-23,SEAM.NS,1.419666048237477,80.85,195.63
2024-08-06,VENK.NS,1.418936637054479,747.44,1808.01
2025-09-04,IMCL.NS,1.4185860204286,199.72,483.04
2023-12-04,VENK.NS,1.4183155758498223,1971.0,4766.5
2009-09-30,JKIN.NS,1.4177671068427373,8.33,20.14
2021-08-06,WHEL.NS,1.4176328300942531,839.23,2028.95
2011-12-12,TAJG.NS,1.4156023472557822,28.97,69.98
2017-03-14,TANE.BO,1.414246823956443,44.08,106.42
2009-10-21,ASHT.NS,1.413413541533342,390.65,942.8
2021-03-04,MDRD.BO,1.4130841121495328,5.35,12.91
2017-04-12,IMCL.NS,1.412788259958071,47.7,115.09
2008-01-28,WIPR.NS,1.4122938530734634,13.34,32.18
2019-06-06,BOB.NS,1.4120171673819741,44.27,106.78
2009-03-23,IMCL.NS,1.4119897959183674,7.84,18.91
2019-08-09,HEGL.NS,1.4116325181758094,75.65,182.44
2007-05-15,VENK.NS,1.411299028427492,27.79,67.01
2013-02-26,VSTI.NS,1.4110086037109983,96.47,232.59
2016-02-01,WRRN.BO,1.4106073567151411,58.45,140.9
2020-06-16,BOB.NS,1.4098873591989984,15.98,38.51
2020-07-15,ARTI.NS,1.407512141144649,162.67,391.63
2016-11-09,WHEL.NS,1.4061660777385159,566.0,1361.89
2022-03-11,CHPC.NS,1.4058507683762267,108.02,259.88
2017-04-26,AEGS.NS,1.4054530656538256,73.72,177.33
2020-08-04,VSTI.NS,1.4052525989421851,109.66,263.76
2026-01-16,THOM.NS,1.4048119428944124,137.99,331.84
2020-02-03,ARTI.NS,1.4041279718784887,421.03,1012.21
2024-07-15,TVEL.NS,1.4040078004169185,148.71,357.5
2018-06-11,WIPR.NS,1.401587301587302,37.8,90.78
2015-12-09,TAJG.NS,1.4012395580706007,37.11,89.11
2011-09-09,MDRD.BO,1.4008620689655173,6.96,16.71
2008-01-08,ARTI.NS,1.40080971659919,2.47,5.93
2021-07-22,NALU.NS,1.4007936507936507,27.72,66.55
2014-06-23,SEAM.NS,1.4007424429909845,113.14,271.62
2015-01-13,IMCL.NS,1.4003598740440846,22.23,53.36
2009-07-16,WHEL.NS,1.3993243243243239,14.8,35.51
2018-12-13,WRRN.BO,1.3981191222570533,31.9,76.5
2006-12-18,CEMI.NS,1.3979214780600464,43.3,103.83
2016-06-09,KAMT.NS,1.396018376722818,32.65,78.23
2021-10-26,NALU.NS,1.3954674220963175,35.3,84.56
2011-05-16,SEAM.NS,1.395173086299366,41.02,98.25
2009-04-20,GENS.NS,1.394112837285364,12.23,29.28
2011-08-26,BRIT.NS,1.3927372596887397,196.62,470.46
2006-11-09,TVEL.NS,1.3921960980490247,39.98,95.64
2012-03-20,TAJG.NS,1.3921503957783643,30.32,72.53
2006-03-08,IMCL.NS,1.3918604651162791,8.6,20.57
2008-03-17,HEGL.NS,1.391461649782923,13.82,33.05
2018-01-09,WSTC.NS,1.3913058647036247,286.63,685.42
2012-05-31,TVEL.NS,1.391223733003708,16.18,38.69
2017-03-17,TAJG.NS,1.3909262759924386,52.9,126.48
2010-03-19,NALU.NS,1.3898477157360407,19.7,47.08
2022-05-06,CEMI.NS,1.3892920496694083,62.01,148.16
2022-01-12,JAAO.NS,1.389083117176046,88.67,211.84
2024-05-29,JAAO.NS,1.388983948504848,245.46,586.4
2012-02-13,HEGL.NS,1.3881481481481481,13.5,32.24
2019-09-13,JKIN.NS,1.388112973308504,64.44,153.89
2023-03-06,ASHT.NS,1.388059701492537,28.81,68.8
2018-07-16,OSGL.NS,1.3877333333333337,18.75,44.77
2012-12-27,VSTI.NS,1.3875661375661377,45.36,108.3
2006-12-14,BRIT.NS,1.3857908847184985,37.3,88.99
2010-08-13,WIPR.NS,1.38448495125053,23.59,56.25
2009-10-28,XPRO.NS,1.384272997032641,6.74,16.07
2023-01-09,OSGL.NS,1.3829990448901621,10.47,24.95
2010-09-07,IMCL.NS,1.380064829821718,12.34,29.37
2025-05-12,THOM.NS,1.3796113306982876,60.72,144.49
2011-04-26,VSTI.NS,1.3791748526522594,20.36,48.44
2015-08-31,IMCL.NS,1.3785862785862784,48.1,114.41
2013-05-24,JAAO.NS,1.377734877734878,15.54,36.95
2006-05-05,WIPR.NS,1.3774453394706563,17.38,41.32
2021-08-05,VSTI.NS,1.3769647696476963,110.7,263.13
2013-09-24,GICH.NS,1.3761589403973513,30.2,71.76
2024-11-06,KAMT.NS,1.3756931085209914,88.37,209.94
2022-11-22,VENK.NS,1.3752231700059512,1814.76,4310.46
2010-01-11,CHPC.NS,1.3741154562383615,161.1,382.47
2020-01-03,TAJG.NS,1.3736024393785393,68.87,163.47
2024-01-09,WSTC.NS,1.3733420608399078,290.27,688.91
2007-06-18,IMCL.NS,1.3730366492146597,7.64,18.13
2014-09-29,ARTI.NS,1.3729562527618207,22.63,53.7
2010-07-30,THOM.NS,1.372465314834579,9.37,22.23
2025-07-04,IMCL.NS,1.3716530027058682,495.22,1174.49
2009-06-12,KAMT.NS,1.3713514425510378,59.27,140.55
2016-02-25,WHEL.NS,1.3712984668445016,371.13,880.06
2011-01-18,KAMT.NS,1.3711214268262886,40.93,97.05
2024-06-14,GENS.NS,1.3703140130031812,216.87,514.05
2014-05-30,XPRO.NS,1.3698959167333866,24.98,59.2
2016-05-31,GENS.NS,1.3691294387170676,69.84,165.46
2017-03-03,BRIT.NS,1.3685303821111243,572.87,1356.86
2007-05-21,KAMT.NS,1.3679537767756487,70.96,168.03
2016-12-19,HLVL.NS,1.3676646706586828,16.7,39.54
2022-11-10,IMCL.NS,1.3673194614443083,81.7,193.41
2012-02-22,XPRO.NS,1.36728624535316,13.45,31.84
2011-01-21,WHEL.NS,1.366458486407054,54.44,128.83
2020-04-23,WSTC.NS,1.364242982052462,130.38,308.25
2019-11-06,AEGS.NS,1.3640263520759923,65.27,154.3
2006-01-20,JAAO.NS,1.3637458596808192,33.21,78.5
2025-01-21,JKIN.NS,1.3629284358602214,358.28,846.59
2014-10-07,TAJG.NS,1.3627192982456138,45.6,107.74
2011-06-10,AEGS.NS,1.3623529411764705,8.5,20.08
2015-03-05,NALU.NS,1.36231884057971,11.04,26.08
2015-02-05,WSTC.NS,1.3618497109826588,51.9,122.58
2018-04-20,IMCL.NS,1.361568809468554,43.09,101.76
2025-09-17,WIPR.NS,1.3615479935182537,104.91,247.75
2021-06-30,WSTC.NS,1.3611428571428572,105.0,247.92
2016-05-10,BOB.NS,1.3611279104928937,132.28,312.33
2022-05-09,WRRN.BO,1.3605150214592276,32.62,77.0
2012-04-28,SEAM.NS,1.3587254454088624,87.56,206.53
2011-05-25,WRRN.BO,1.3578179989944696,198.9,468.97
2005-08-16,KAMT.NS,1.3567818028643641,47.48,111.9
2011-07-21,VENK.NS,1.3563952004084756,156.68,369.2
2012-01-02,CHPC.NS,1.3559455728653127,50.71,119.47
2006-12-08,TAJG.NS,1.3558754187864501,80.59,189.86
2009-02-17,HEGL.NS,1.355802640722724,14.39,33.9
2021-10-20,VENK.NS,1.3556992206877791,1249.82,2944.2
2022-03-28,KAMT.NS,1.3553162853297445,29.72,70.0
2015-02-18,CEMI.NS,1.3548864758144123,20.26,47.71
2012-11-09,JKIN.NS,1.3544776119402986,8.04,18.93
2025-06-10,WIPR.NS,1.3537296037296036,240.24,565.46
2023-10-30,ASHT.NS,1.3533789818398327,67.18,158.1
2012-02-07,BOB.NS,1.3523173605655932,50.92,119.78
2008-09-04,SEAM.NS,1.3506872136609744,48.02,112.88
2010-05-25,WRRN.BO,1.3502276539659719,83.46,196.15
2023-01-30,HEGL.NS,1.350212507589557,82.35,193.54
2016-06-30,NALU.NS,1.3494983277591972,23.92,56.2
2023-02-24,SEAM.NS,1.3476499983669203,612.34,1437.56
2026-01-29,WRRN.BO,1.347423277359583,17.27,40.54
2016-12-14,THOM.NS,1.3470608940513906,28.41,66.68
2006-06-14,AEGS.NS,1.3469387755102038,2.45,5.75
2024-02-07,AEGS.NS,1.346445165807396,157.11,368.65
2022-12-08,TVEL.NS,1.3462463907603461,124.68,292.53
2008-08-08,ASHT.NS,1.3455777624626695,435.3,1021.03
2021-12-29,GICH.NS,1.3455601961140364,55.07,129.17
2023-01-27,WIPR.NS,1.344869815238805,187.81,440.39
2022-02-04,TANE.BO,1.3443165969316597,57.36,134.47
2013-09-25,WSTC.NS,1.344155844155844,41.58,97.47
2012-02-03,AEGS.NS,1.3430531732418527,5.83,13.66
2015-05-07,BRIT.NS,1.3425977484566034,413.05,967.61
2020-08-07,KAMT.NS,1.3425499231950844,13.02,30.5
2005-10-21,HEGL.NS,1.3416572077185016,8.81,20.63
2020-04-29,SEAM.NS,1.3412230215827337,139.0,325.43
2010-12-21,SEAM.NS,1.34022226554884,51.29,120.03
2011-08-29,VSTI.NS,1.3392011834319528,67.6,158.13
2021-05-05,BRIT.NS,1.3386452446561736,3211.65,7510.91
2014-07-10,WRRN.BO,1.3373182154301206,81.14,189.65
2023-01-24,GENS.NS,1.3364535853251804,449.75,1050.82
2023-08-25,WRRN.BO,1.3362505757715337,21.71,50.72
2013-12-20,GICH.NS,1.3361318407960199,32.16,75.13
2005-06-28,TVEL.NS,1.3356578335657834,21.51,50.24
2022-09-02,THOM.NS,1.3338523824353783,32.11,74.94
2021-05-03,CEMI.NS,1.3332859579306424,70.36,164.17
2014-03-05,OSGL.NS,1.3331890956295975,23.11,53.92
2023-10-04,KAMT.NS,1.3330970105163655,84.63,197.45
2014-06-16,JKIN.NS,1.3326752221125369,20.26,47.26
2010-10-04,CEMI.NS,1.332247557003257,9.21,21.48
2024-05-03,VENK.NS,1.3313234223931802,769.52,1794.0
2011-03-01,XPRO.NS,1.3302681992337164,26.1,60.82
2010-05-16,WSTC.NS,1.3301451187335096,30.32,70.65
2012-02-01,CHPC.NS,1.329115889156252,128.83,300.06
2023-11-10,WSTC.NS,1.3286332589436665,295.74,688.67
2005-09-29,WIPR.NS,1.3283058575938265,28.51,66.38
2007-12-04,WRRN.BO,1.3280521901211557,42.92,99.92
2012-11-08,WRRN.BO,1.3270768728578424,183.81,427.74
2025-04-25,ARTI.NS,1.3260656807307525,183.92,427.81
2016-08-26,AEGS.NS,1.3258613532586137,48.18,112.06
2025-06-25,TVEL.NS,1.3250088683930472,422.85,983.13
2007-11-02,WHEL.NS,1.3248291571753987,65.85,153.09
2005-06-14,OSGL.NS,1.3240165631469978,9.66,22.45
2018-06-29,WSTC.NS,1.3235087013378934,99.41,230.98
2011-08-12,IMCL.NS,1.3232888506241927,23.23,53.97
2008-01-10,WSTC.NS,1.3229932842980494,31.27,72.64
2022-04-21,BOB.NS,1.3227261933032533,42.11,97.81
2009-07-09,HEGL.NS,1.3224151539068667,25.34,58.85
2023-02-01,WSTC.NS,1.3219648469328367,515.46,1196.88
2009-02-26,THOM.NS,1.3218884120171674,4.66,10.82
2015-01-07,WRRN.BO,1.321606608745193,70.21,163.0
2023-04-10,BOB.NS,1.3214906047686723,63.33,147.02
2023-10-17,BRIT.NS,1.321031831283456,4468.56,10371.67
2019-07-03,CEMI.NS,1.3205398162327717,104.48,242.45
2024-03-19,CHPC.NS,1.3197908972100687,351.98,816.52
2021-12-24,VENK.NS,1.319585336705483,1079.43,2503.83
2026-05-11,WHEL.NS,1.3184590238844267,568.99,1319.18
2005-08-11,ASHT.NS,1.3184191395149032,151.31,350.8
2018-11-13,BRIT.NS,1.318102761211902,2547.07,5904.37
2025-05-26,CEMI.NS,1.3168843368382777,660.02,1529.19
2010-11-11,GICH.NS,1.3160491341119616,99.32,230.03
2010-12-13,JKIN.NS,1.3149717514124295,21.24,49.17
2010-01-18,TVEL.NS,1.3147656940760388,11.31,26.18
2016-05-10,NALU.NS,1.314121037463977,10.41,24.09
2007-07-26,CHPC.NS,1.313764291996482,181.92,420.92
2020-12-03,ASHT.NS,1.3129720853858786,60.9,140.86
2018-03-08,ARTI.NS,1.3127567990608493,102.22,236.41
2014-09-11,BRIT.NS,1.3114233547670082,251.94,582.34
2015-11-04,VSTI.NS,1.310972996142306,46.66,107.83
2017-06-20,CEMI.NS,1.3103051899534455,173.99,401.97
2018-05-18,CEMI.NS,1.3102879424115175,66.68,154.05
2014-10-16,HLVL.NS,1.3095652173913042,23.0,53.12
2014-10-10,GENS.NS,1.3076128651519623,67.78,156.41
2024-03-12,TAJG.NS,1.306788785569461,143.03,329.94
2026-03-02,CHPC.NS,1.3052420918073322,954.39,2200.1
2016-07-15,KAMT.NS,1.3048327137546472,16.14,37.2
2014-09-04,CEMI.NS,1.3035625927758536,40.42,93.11
2025-05-28,WSTC.NS,1.3035457791275085,487.34,1122.61
2025-05-30,TAJG.NS,1.3034498462939772,439.15,1011.56
2022-03-09,XPRO.NS,1.3034382149132986,301.61,694.74
2024-12-20,GICH.NS,1.301928516328105,194.45,447.61
2022-02-14,WHEL.NS,1.3019017432646591,265.02,610.05
2023-05-15,XPRO.NS,1.301558892243794,731.93,1684.58
2014-10-10,TAJG.NS,1.3012359343294593,108.42,249.5
2025-07-23,THOM.NS,1.3009745127436276,80.04,184.17
2022-11-28,CHPC.NS,1.3009489380930863,177.04,407.36
2006-06-26,BOB.NS,1.3007181328545778,11.14,25.63
2005-11-14,WHEL.NS,1.2999436460974922,70.98,163.25
2005-03-24,WSTC.NS,1.2998003992015965,25.05,57.61
2010-08-03,WHEL.NS,1.2997356245869134,30.26,69.59
2009-06-24,CHPC.NS,1.2996790915823255,121.53,279.48
2007-10-08,TVEL.NS,1.299336149668075,16.57,38.1
2020-01-27,WSTC.NS,1.2990319865319866,95.04,218.5
2015-04-23,GENS.NS,1.2988505747126435,25.23,58.0
2019-11-05,XPRO.NS,1.2983870967741935,7.44,17.1
2017-07-05,ARTI.NS,1.2983575187370433,188.13,432.39
2022-04-27,GICH.NS,1.2969177457596208,54.83,125.94
2025-01-17,VENK.NS,1.2964950973879308,752.66,1728.48
2015-03-05,TAJG.NS,1.296136778908901,76.62,175.93
2009-08-04,HLVL.NS,1.2960704607046072,14.76,33.89
2016-03-02,BRIT.NS,1.2958914714393672,542.53,1245.59
2007-06-07,WIPR.NS,1.2957983193277314,41.65,95.62
2014-03-25,OSGL.NS,1.2948979591836731,9.8,22.49
2023-01-03,MDRD.BO,1.293120638085743,10.03,23.0
2026-02-04,HEGL.NS,1.2930071114121233,236.24,541.7
2015-06-04,CHPC.NS,1.292673810117119,80.26,184.01
2016-07-19,TAJG.NS,1.2907825496520116,58.91,134.95
2021-11-25,ARTI.NS,1.2906569547555682,356.95,817.65
2012-09-14,IMCL.NS,1.2901408450704226,10.65,24.39
2021-08-05,OSGL.NS,1.2901164975573094,26.61,60.94
2012-01-16,HEGL.NS,1.2897196261682242,27.82,63.7
2025-08-05,JKIN.NS,1.2891270842090514,142.74,326.75
2006-01-12,HLVL.NS,1.288921071687183,55.24,126.44
2022-11-29,WIPR.NS,1.287963647891789,189.26,433.02
2010-04-27,HLVL.NS,1.287646346386758,49.54,113.33
2005-09-06,KAMT.NS,1.2876235666271252,126.45,289.27
2022-04-27,JKIN.NS,1.2857366158655723,127.95,292.46
2007-10-04,XPRO.NS,1.2855407047387604,8.23,18.81
2019-01-09,AEGS.NS,1.285264028107885,193.54,442.29
2024-03-15,HLVL.NS,1.2851612903225806,23.25,53.13
2020-05-21,GICH.NS,1.2851153039832286,23.85,54.5
2009-12-29,WIPR.NS,1.2845833333333334,24.0,54.83
2016-08-19,BOB.NS,1.2835560279380505,131.72,300.79
2016-11-09,MDRD.BO,1.2830957230142568,4.91,11.21
2017-04-20,JAAO.NS,1.2830212793149718,156.49,357.27
2025-10-17,AEGS.NS,1.2827441649671423,353.04,805.9
2017-06-12,SEAM.NS,1.2819876710269131,133.02,303.55
2012-02-17,CHPC.NS,1.2819435104236718,59.48,135.73
2008-06-02,AEGS.NS,1.2817423540315107,10.79,24.62
2024-03-27,MDRD.BO,1.2815964523281598,31.57,72.03
2010-11-12,WRRN.BO,1.2814468410001911,104.78,239.05
2015-11-05,XPRO.NS,1.2812291249164995,29.94,68.3
2018-05-07,NALU.NS,1.2807583703106094,49.58,113.08
2009-06-15,AEGS.NS,1.2807339449541284,5.45,12.43
2022-12-16,BOB.NS,1.2801302931596092,70.61,161.0
2010-04-09,KAMT.NS,1.2789972144846797,89.75,204.54
2005-11-02,KAMT.NS,1.2787265443811933,94.86,216.16
2014-03-31,NALU.NS,1.278582126809785,20.03,45.64
2022-06-07,ASHT.NS,1.278534923339012,35.22,80.25
2009-02-20,IMCL.NS,1.2779291553133514,14.68,33.44
2010-04-09,GICH.NS,1.2775080906148868,24.72,56.3
2017-05-24,WIPR.NS,1.277059569074778,39.45,89.83
2010-05-31,HLVL.NS,1.276541961577351,19.78,45.03
2012-09-18,VSTI.NS,1.2764395503555859,43.59,99.23
2018-02-27,WHEL.NS,1.2763996515200144,436.18,992.92
2017-02-28,JKIN.NS,1.2763292958324777,48.71,110.88
2006-10-03,BOB.NS,1.2763056341651664,38.87,88.48
2012-10-08,ARTI.NS,1.276143790849673,6.12,13.93
2024-11-19,JKIN.NS,1.2751767051289797,165.53,376.61
2019-06-13,WIPR.NS,1.2741228070175437,136.8,311.1
2005-01-06,WRRN.BO,1.2738051130048165,26.99,61.37
2011-08-10,ARTI.NS,1.2732732732732734,3.33,7.57
2019-08-26,VENK.NS,1.2727257378267036,592.28,1346.09
2005-09-12,WIPR.NS,1.2720562390158174,28.45,64.64
2020-03-04,JAAO.NS,1.2717653361907315,74.66,169.61
2017-11-24,TANE.BO,1.2701386286998875,26.69,60.59
2014-08-22,BRIT.NS,1.2697813037820596,238.23,540.73
2017-05-22,WSTC.NS,1.269477087608033,160.83,365.0
2007-10-16,SEAM.NS,1.2677920816128245,82.34,186.73
2020-11-14,XPRO.NS,1.2671009771986967,9.21,20.88
2014-11-03,MDRD.BO,1.2669220945083013,7.83,17.75
2019-07-25,CEMI.NS,1.2668851691443286,85.43,193.66
2011-11-25,KAMT.NS,1.2658079625292737,42.7,96.75
2015-06-04,JKIN.NS,1.2656048717648436,85.39,193.46
2020-07-20,WRRN.BO,1.2654761904761904,42.0,95.15
2007-02-02,TVEL.NS,1.2635855764347381,19.69,44.57
2023-08-09,CHPC.NS,1.2625507507894569,155.17,351.08
2020-04-17,VSTI.NS,1.2621463414634149,102.5,231.87
2016-09-02,HEGL.NS,1.2618320610687022,13.1,29.63
2007-07-23,MDRD.BO,1.2611218568665374,10.34,23.38
2014-12-04,VENK.NS,1.2605554547104738,275.45,622.67
2021-12-30,IMCL.NS,1.260493431592438,31.21,70.55
2006-01-17,WSTC.NS,1.2594071894050871,47.57,107.48
2019-02-04,CEMI.NS,1.259381443298969,48.5,109.58
2009-04-01,WIPR.NS,1.2587176602924632,8.89,20.08
2010-03-11,NALU.NS,1.2584708948740229,46.04,103.98
2009-09-18,GICH.NS,1.2583427071616047,53.34,120.46
2011-12-08,JAAO.NS,1.2577597840755734,14.82,33.46
2010-03-08,MDRD.BO,1.2574538570752485,21.13,47.7
2023-03-29,ARTI.NS,1.2569313427938642,487.64,1100.57
2020-12-04,THOM.NS,1.2569169960474307,22.77,51.39
2016-06-21,VSTI.NS,1.256615878107458,49.88,112.56
2022-12-22,SEAM.NS,1.2564419818172037,929.45,2097.25
2017-09-26,OSGL.NS,1.2559923298178335,10.43,23.53
2022-08-04,SEAM.NS,1.2558726117652608,848.43,1913.95
2011-05-10,BOB.NS,1.255778932309314,132.81,299.59
2010-08-26,NALU.NS,1.2550493189290748,21.29,48.01
2013-10-29,JAAO.NS,1.2546201232032854,14.61,32.94
2023-12-11,ASHT.NS,1.253888560740303,101.58,228.95
2009-06-05,NALU.NS,1.253481894150418,17.95,40.45
2010-09-22,TVEL.NS,1.253071253071253,28.49,64.19
