date,AEGS.NS,ARTI.NS,ASHT.NS,BOB.NS,BRIT.NS,CEMI.NS,CHPC.NS,GENS.NS,GICH.NS,HEGL.NS,HLVL.NS,IMCL.NS,JAAO.NS,JKIN.NS,KAMT.NS,MDRD.BO,NALU.NS,OSGL.NS,SEAM.NS,TAJG.NS,TANE.BO,THOM.NS,TVEL.NS,VENK.NS,VSTI.NS,WHEL.NS,WIPR.NS,WRRN.BO,WSTC.NS,XPRO.NS
06-07-2020,175.30,397.74,54.60,44.18,3261.34,51.94,70.67,20.74,81.81,158.67,5.25,48.74,90.35,63.83,29.35,5.12,24.86,11.60,354.30,149.46,26.54,28.89,97.27,1070.79,236.38,406.65,102.62,44.50,179.60,15.91
07-07-2020,167.43,398.55,58.15,43.62,3309.93,50.33,69.98,35.15,80.71,157.04,5.45,48.09,88.60,65.29,35.20,5.12,24.97,11.60,367.72,155.19,26.87,29.14,97.71,1105.93,236.39,409.78,103.66,45.90,176.02,16.34
08-07-2020,166.46,403.31,59.05,45.30,3315.82,49.59,193.70,35.30,85.41,152.46,5.45,47.58,87.72,291.41,184.16,5.12,26.64,11.74,1826.98,150.60,26.40,30.07,96.44,1084.80,236.79,418.02,102.83,44.95,174.71,17.10
09-07-2020,167.57,407.47,57.40,45.34,3305.57,49.94,71.33,35.00,85.07,150.97,5.45,48.09,87.31,62.99,35.65,5.02,27.32,11.60,369.70,148.87,26.03,31.56,97.66,1079.87,237.20,417.08,102.14,45.95,176.87,16.51
10-07-2020,167.25,401.88,56.20,44.31,3353.30,50.18,305.24,33.40,82.91,148.77,5.25,47.21,84.49,61.48,32.80,2.46,27.13,11.55,413.53,145.27,26.12,31.16,97.81,1064.20,240.60,410.11,102.37,44.00,177.72,16.44
13-07-2020,173.67,397.91,57.25,43.41,3416.42,49.84,69.93,31.75,81.14,144.47,5.20,46.14,87.72,62.38,31.35,4.83,26.61,11.93,394.00,143.30,27.42,29.63,96.63,1041.61,249.72,405.71,104.90,43.45,174.71,16.51
14-07-2020,168.60,162.67,55.15,42.08,3361.04,47.98,68.41,30.20,78.39,70.19,4.85,48.37,89.02,61.11,30.40,4.74,25.34,11.51,382.92,139.75,26.17,28.20,93.44,1017.01,245.66,396.50,103.71,42.05,168.40,16.44
15-07-2020,168.23,391.63,54.10,40.83,3350.24,47.64,67.97,30.90,76.15,137.90,4.80,46.09,87.54,61.01,30.75,4.65,25.08,11.41,387.69,138.81,26.17,27.70,91.91,1002.71,246.99,394.16,121.10,42.80,161.34,16.01
16-07-2020,171.02,384.73,53.60,41.31,3468.57,47.05,67.05,32.30,74.88,135.44,4.85,45.44,86.39,61.06,30.00,4.56,25.15,11.36,397.08,138.56,25.84,27.80,91.22,984.37,246.65,400.00,120.71,42.60,159.70,16.28
17-07-2020,169.71,387.95,53.50,11.06,3405.81,48.86,72.20,33.90,78.98,155.02,4.75,46.79,83.43,60.97,30.40,4.47,123.24,10.99,391.42,139.65,26.12,29.18,91.37,1007.16,249.85,403.42,120.46,42.00,161.01,16.08
20-07-2020,176.51,387.93,54.65,41.78,3583.65,48.52,71.85,132.41,81.35,152.90,4.75,46.51,82.51,60.78,29.95,4.39,25.15,10.89,397.73,139.30,27.42,30.62,91.18,1111.69,253.52,409.97,124.82,95.15,163.32,15.85
21-07-2020,182.32,384.80,54.65,42.42,13803.59,48.18,77.52,32.05,82.91,149.13,4.90,46.51,79.33,60.87,29.80,4.32,25.19,10.84,397.88,142.01,26.49,29.93,91.47,1061.76,245.93,410.39,125.07,42.85,162.38,15.71
22-07-2020,186.28,387.50,249.85,41.82,3423.85,46.86,76.00,30.80,80.71,153.53,4.80,46.18,80.20,61.11,29.15,4.24,25.23,10.42,397.68,138.22,25.98,29.38,91.37,1056.93,240.34,406.01,122.60,42.35,162.66,16.44
23-07-2020,178.13,395.04,56.15,42.29,3444.14,46.66,77.22,31.00,80.12,151.87,4.80,47.49,84.17,237.26,28.85,4.16,12.69,10.37,400.12,140.54,26.49,14.31,93.39,1052.93,241.38,407.94,122.88,44.45,172.92,16.48
24-07-2020,174.92,407.23,56.55,41.73,3435.90,45.88,76.48,30.55,79.49,149.56,4.75,46.14,88.28,60.97,28.85,4.08,24.78,10.09,398.97,136.74,25.84,29.48,91.52,1042.39,242.28,400.65,124.70,42.25,166.80,16.38
27-07-2020,173.81,409.23,53.45,40.06,3398.92,43.34,76.48,29.45,77.12,145.79,4.60,46.18,84.54,61.01,28.20,4.05,24.78,9.71,396.99,140.63,25.33,28.44,89.41,1039.51,241.68,391.37,123.92,44.35,163.18,15.58
28-07-2020,183.11,416.04,55.15,40.19,3396.58,43.14,75.12,29.90,77.33,145.63,4.80,48.83,82.00,63.27,28.00,3.97,25.08,9.56,397.63,138.02,25.19,28.24,88.67,1028.53,242.57,391.23,126.96,46.55,161.62,15.52
29-07-2020,176.41,413.81,55.10,40.66,3414.53,43.88,73.55,30.00,77.16,143.75,4.80,51.72,82.37,62.05,31.75,3.90,24.78,9.42,422.63,138.61,24.53,28.69,89.41,1037.75,244.05,391.23,127.67,46.65,163.13,14.75
30-07-2020,171.39,413.73,54.35,39.46,8969.98,45.88,70.89,29.40,75.51,139.33,4.70,153.28,81.68,60.97,31.90,3.90,24.22,9.38,402.10,137.48,23.41,28.44,87.10,1033.95,244.14,387.84,130.95,46.05,162.28,15.35
31-07-2020,176.88,424.46,54.15,40.19,10765.60,44.22,69.54,28.75,74.67,136.80,4.80,52.42,79.88,61.01,31.00,3.83,24.41,9.14,400.46,140.29,22.90,29.09,85.92,1019.65,246.03,386.76,129.49,47.80,161.11,14.72
03-08-2020,175.11,434.34,55.55,40.23,3397.89,44.56,69.02,29.70,73.82,140.52,4.60,50.69,79.33,60.73,30.10,3.84,24.37,9.19,403.54,138.17,22.11,28.59,85.57,1030.58,109.66,389.63,129.77,46.15,158.94,14.75
04-08-2020,177.02,447.82,56.85,39.93,3435.14,43.63,69.98,31.15,76.15,140.95,4.65,50.56,81.68,62.61,30.10,3.77,24.56,9.56,412.19,137.72,22.01,28.79,85.67,1038.53,263.76,393.45,129.54,45.85,159.93,15.22
05-08-2020,186.14,438.93,55.85,39.80,3464.25,42.90,70.02,32.70,76.65,146.05,4.45,51.02,81.31,64.54,30.20,3.75,25.79,9.80,425.31,144.09,22.67,30.22,89.50,1026.77,261.27,394.81,128.23,44.00,160.31,15.35
06-08-2020,198.33,453.07,55.45,39.72,3471.18,42.66,17.20,34.30,76.36,143.42,4.35,50.28,81.45,63.18,13.02,3.82,25.97,9.52,417.71,142.31,22.15,31.71,90.49,1026.82,265.21,395.38,128.89,45.70,161.44,15.85
07-08-2020,193.86,457.59,55.10,41.52,3540.60,43.73,73.07,36.00,77.63,146.68,4.50,51.44,79.46,61.58,30.50,4.01,26.01,9.47,411.25,141.03,23.65,29.98,90.59,1028.29,264.51,405.73,127.86,47.90,160.45,15.55
10-08-2020,189.86,456.13,213.19,41.69,3547.80,42.80,71.85,37.80,82.66,70.45,4.90,52.46,81.03,62.00,30.55,4.21,25.94,9.75,413.78,139.80,25.98,30.22,90.19,1046.20,262.42,401.97,127.86,46.70,171.46,16.01
11-08-2020,189.21,440.00,56.25,40.45,3490.88,43.63,72.16,39.65,84.64,148.73,5.20,52.55,85.05,60.17,30.70,4.42,26.46,9.90,411.35,140.54,28.54,30.17,89.26,1081.87,259.65,407.71,128.89,48.00,179.83,15.88
12-08-2020,187.39,434.64,57.95,41.73,3428.08,43.78,70.89,39.80,84.90,148.46,5.25,51.67,85.23,59.93,31.30,4.47,25.97,9.71,403.69,142.85,29.94,30.67,93.68,1117.45,259.34,405.17,127.30,47.00,175.03,15.71
13-08-2020,184.04,428.58,61.90,41.31,3426.73,43.83,69.80,40.70,84.18,147.58,5.30,51.49,84.54,59.84,32.65,4.65,26.27,9.66,406.58,147.54,64.58,33.74,98.35,1340.91,259.27,407.71,127.67,47.50,176.02,15.62
14-08-2020,177.11,1108.15,60.70,39.59,3420.52,42.90,69.32,39.85,81.81,145.03,5.15,51.53,82.33,58.85,32.00,4.46,26.20,9.80,397.68,142.31,32.84,35.81,101.15,359.56,258.07,407.24,127.44,46.85,173.15,14.99
17-08-2020,174.09,435.11,58.40,14.67,3481.07,42.80,69.63,41.20,81.60,145.11,5.10,51.21,85.69,57.26,31.85,4.26,26.61,9.99,397.78,141.08,34.47,36.95,98.89,5504.89,257.85,407.14,129.95,50.00,175.32,14.32
18-08-2020,178.23,435.91,59.25,39.93,3522.15,43.58,68.84,43.25,84.26,148.98,5.10,51.67,86.76,58.20,32.40,4.10,26.98,10.46,397.98,142.80,36.15,37.64,101.20,1372.97,257.02,412.79,130.30,24.97,180.02,14.75
19-08-2020,178.93,458.02,61.00,40.88,3487.15,47.44,72.16,45.40,83.63,152.20,5.15,52.00,87.82,57.77,32.35,4.10,28.84,10.99,404.14,141.92,37.92,36.60,100.47,1359.35,261.58,418.39,594.36,50.00,177.10,15.32
20-08-2020,178.09,483.48,63.00,40.75,3480.58,52.38,71.50,47.65,84.05,151.72,5.25,55.02,86.80,57.59,33.70,3.90,29.22,11.51,400.36,144.78,39.78,36.90,98.65,1335.83,261.52,429.27,126.38,51.00,175.83,15.38
21-08-2020,178.18,504.05,63.95,41.52,3493.76,51.11,71.81,50.00,269.49,152.30,5.20,55.67,363.27,57.44,35.25,3.71,28.36,12.07,404.69,144.28,41.74,37.30,98.11,1323.39,262.35,431.90,125.99,50.50,178.80,15.22
24-08-2020,191.07,502.76,64.25,41.52,3516.80,51.65,71.98,52.50,84.09,149.18,5.40,53.44,95.66,56.41,35.20,3.89,28.10,12.64,408.12,141.87,39.69,37.30,102.04,1326.61,262.23,430.26,125.69,51.50,180.16,15.38
25-08-2020,191.53,489.50,62.95,41.82,3506.45,50.47,72.86,55.10,92.09,173.67,5.25,49.49,100.41,56.46,34.10,4.07,27.54,13.16,406.28,140.68,37.73,36.51,106.95,1321.38,261.57,432.28,124.42,51.00,177.43,15.28
26-08-2020,191.21,479.58,62.65,41.61,3520.89,54.97,72.99,57.85,103.80,165.38,1.65,49.86,100.55,58.99,33.85,4.05,27.95,12.60,410.00,141.87,35.87,36.55,112.26,1434.80,261.66,434.31,125.39,50.50,179.83,15.55
27-08-2020,200.84,481.87,63.00,41.82,3509.26,55.46,72.11,55.00,99.19,166.34,5.30,49.39,95.66,58.90,35.10,4.02,27.65,11.98,414.97,153.85,34.09,35.91,106.71,1395.46,264.57,424.51,125.53,51.90,186.84,15.71
28-08-2020,204.37,465.73,64.20,44.31,3488.34,56.87,71.24,233.25,96.95,162.90,5.20,49.07,321.87,58.20,168.94,4.22,27.99,12.55,414.82,148.92,32.42,36.26,104.40,1467.64,263.06,416.84,125.39,51.50,191.83,15.62
31-08-2020,197.72,449.02,62.45,42.04,3426.00,52.33,70.11,208.27,89.55,159.72,5.00,46.56,88.79,56.22,31.55,4.01,26.72,11.93,398.23,141.97,30.83,34.33,99.19,1453.20,257.22,393.87,125.05,49.55,177.95,15.19
01-09-2020,581.81,448.74,61.90,40.83,3467.33,52.04,69.72,53.75,87.94,152.22,5.10,46.23,88.51,55.75,33.45,4.20,27.73,11.65,398.92,142.75,29.29,30.92,98.45,1464.91,257.01,385.25,125.18,50.40,183.13,8.36
02-09-2020,195.39,452.13,60.75,40.58,3493.26,54.77,69.67,55.75,88.49,157.05,5.15,46.46,88.97,56.18,33.35,3.99,27.84,11.32,395.25,142.41,30.32,30.72,100.47,1451.88,255.59,389.77,126.15,51.85,184.16,14.42
03-09-2020,190.56,454.72,63.00,40.62,3445.13,53.40,69.93,55.35,88.15,154.45,5.20,46.60,90.45,57.21,32.90,3.80,27.91,11.55,396.09,141.82,31.81,29.73,100.91,1497.22,254.74,400.65,130.37,49.90,179.60,15.12
04-09-2020,196.56,457.33,62.40,39.42,3407.43,52.18,68.71,52.60,86.08,523.97,5.15,46.14,89.25,56.18,32.05,3.96,27.05,11.17,400.76,140.34,33.39,30.52,98.06,1483.60,251.73,390.10,127.21,50.40,175.79,14.82
07-09-2020,198.42,447.54,60.30,39.67,3424.16,51.21,67.49,50.90,84.35,151.32,5.10,45.53,87.72,55.57,31.60,3.81,26.98,11.03,402.55,139.06,31.76,30.82,96.44,1499.22,250.32,386.20,128.48,50.35,173.95,54.77
08-09-2020,189.72,439.91,58.90,38.86,3431.11,48.91,67.27,53.05,84.86,145.95,5.05,45.07,84.26,54.16,31.85,3.90,25.86,10.65,397.68,135.90,30.18,30.82,95.01,1467.06,250.71,385.40,130.23,51.00,169.95,14.06
09-09-2020,184.97,433.83,59.65,38.09,3437.27,45.93,66.05,55.45,83.50,139.66,4.95,43.35,85.32,52.65,30.80,3.90,25.19,10.46,399.47,133.97,28.68,30.22,94.57,1431.19,252.32,375.60,130.37,49.50,166.94,14.39
10-09-2020,189.53,446.01,57.25,39.16,3419.75,48.37,67.14,55.90,90.44,140.00,17.04,44.65,86.62,53.69,31.40,3.90,25.64,10.32,394.90,136.44,28.50,30.62,96.39,1420.45,255.63,376.88,131.15,50.40,162.14,14.99
11-09-2020,189.95,438.63,277.63,39.46,3468.48,48.81,66.84,56.15,88.45,141.90,5.10,44.42,84.86,53.59,31.30,3.71,25.94,10.80,392.31,137.03,27.47,30.67,97.61,1388.93,260.07,374.99,135.19,48.00,162.71,15.22
14-09-2020,210.03,453.54,58.60,39.63,3419.98,52.04,68.97,54.55,85.70,145.04,5.15,44.79,89.06,197.61,31.85,3.71,26.23,11.32,392.36,139.60,28.82,30.97,98.35,1427.04,268.27,379.70,141.59,48.50,167.46,14.92
15-09-2020,231.60,464.46,57.55,39.97,3433.40,54.44,67.75,55.85,30.29,143.96,5.00,44.83,93.49,56.11,31.35,3.71,25.56,11.84,394.20,139.06,30.18,31.16,100.81,1420.55,269.21,389.96,141.66,48.00,166.52,14.75
16-09-2020,57.08,482.48,57.65,39.89,3534.91,51.54,68.97,57.30,88.70,143.77,5.00,44.79,96.40,57.11,31.25,3.57,25.71,12.41,402.00,137.53,31.62,32.00,99.33,1424.11,269.82,388.17,143.87,48.15,163.84,14.89
17-09-2020,230.71,473.99,57.70,39.16,3508.39,49.09,67.62,58.00,87.05,141.81,5.05,47.30,95.89,57.06,30.55,3.55,25.68,13.02,401.51,136.88,30.08,32.00,98.06,1414.45,274.57,395.42,143.67,48.30,162.57,14.72
18-09-2020,220.04,459.14,56.90,38.69,3491.70,50.71,66.53,60.85,85.49,141.76,5.00,46.74,92.43,58.49,10.03,3.41,26.01,12.74,398.77,134.91,31.16,31.56,98.06,1409.71,279.14,390.34,145.88,48.40,170.47,14.49
21-09-2020,218.83,449.68,56.80,162.82,3337.04,46.53,63.21,60.00,81.98,136.65,4.90,43.95,91.37,55.21,29.90,3.24,24.63,36.91,404.50,76.10,29.62,29.88,93.58,1345.83,269.72,380.83,143.76,48.35,163.08,13.93
22-09-2020,214.61,445.47,54.70,36.32,3299.07,48.94,61.60,59.90,79.53,132.65,4.85,43.35,86.89,54.16,28.45,3.40,23.81,11.60,398.77,120.71,28.17,28.84,90.09,1290.01,262.92,368.92,143.92,44.60,167.60,14.49
23-09-2020,210.12,441.29,54.40,35.68,3333.00,47.76,60.68,60.95,79.36,45.80,4.70,43.67,84.22,56.02,27.90,3.24,23.70,36.12,399.12,121.89,26.77,28.89,88.77,1292.01,268.00,381.49,145.12,44.65,165.29,14.95
24-09-2020,212.32,425.97,55.45,34.22,3321.83,47.42,58.50,58.60,76.19,138.42,4.65,43.67,83.99,53.31,27.45,3.10,22.40,11.17,393.59,117.10,27.14,29.14,87.05,1259.46,261.18,378.95,140.44,45.25,159.84,14.23
25-09-2020,210.64,431.23,55.25,35.68,3389.55,48.50,58.15,61.10,79.02,142.93,4.70,48.74,85.60,54.12,28.30,3.10,23.70,11.32,391.74,119.97,28.45,29.23,88.18,1355.01,258.48,382.52,144.68,13.27,161.48,14.36
28-09-2020,223.97,94.82,56.45,37.23,3436.39,50.46,61.16,59.70,81.73,139.65,4.90,47.67,87.72,56.26,31.20,3.25,24.37,11.36,429.10,127.71,28.26,27.06,91.72,1398.15,256.59,408.23,143.60,45.15,163.98,13.93
29-09-2020,222.01,435.24,54.90,35.51,3435.93,49.33,62.17,61.00,80.42,463.21,4.85,46.69,86.06,57.78,30.65,3.41,24.52,11.03,433.74,125.34,27.61,27.65,91.77,1389.12,251.51,396.18,143.57,46.80,160.50,41.83
30-09-2020,214.19,435.48,55.00,35.25,3492.30,50.32,60.16,60.05,79.11,135.67,4.85,46.65,85.83,56.26,31.40,3.58,24.04,11.13,433.04,141.77,27.98,27.55,90.68,1377.55,894.04,383.70,144.52,45.00,158.85,13.89
01-10-2020,213.49,435.50,55.95,36.02,3501.91,49.43,60.86,60.05,80.25,138.63,4.90,46.18,85.92,55.97,32.45,3.75,23.96,11.65,432.64,142.85,29.38,28.20,91.77,1421.48,147.88,387.04,144.29,47.80,158.33,13.99
05-10-2020,211.10,434.45,55.10,35.68,3522.00,49.43,60.47,59.00,80.12,137.12,5.05,46.46,85.97,55.92,31.40,3.58,24.04,11.46,417.45,137.77,29.15,28.24,95.85,1443.24,255.59,382.76,153.92,44.35,158.43,13.99
06-10-2020,208.62,435.16,55.65,36.11,3462.60,50.66,60.12,59.20,90.06,138.05,5.00,46.32,86.20,55.78,31.00,3.50,23.70,11.36,410.13,135.41,28.26,28.59,98.75,1506.05,257.09,384.92,152.12,44.00,168.59,14.26
07-10-2020,206.85,432.13,55.10,35.64,3481.08,51.54,29.20,56.25,87.18,135.85,4.95,50.04,85.88,56.02,30.90,3.33,23.40,11.13,409.33,132.64,27.98,29.33,100.47,1473.79,252.21,376.03,154.54,43.10,162.52,14.19
08-10-2020,209.98,432.60,55.45,36.58,3489.13,49.38,58.72,53.45,85.70,135.48,4.80,47.86,89.15,55.59,30.35,3.25,23.03,10.84,404.35,132.74,29.57,28.84,98.16,1444.71,253.01,368.17,165.68,43.75,161.48,13.76
09-10-2020,204.55,428.74,54.35,38.04,3443.52,135.36,59.03,52.20,90.10,135.54,4.75,46.79,88.37,55.31,30.30,3.57,23.37,10.37,398.87,131.56,28.92,28.49,95.75,1426.11,252.40,374.62,172.38,42.20,159.18,13.73
12-10-2020,206.05,430.78,53.30,35.90,3431.01,49.43,59.33,49.60,86.97,133.56,4.80,46.79,86.06,54.54,29.90,3.80,22.77,10.46,399.96,130.72,28.26,27.90,92.80,1427.33,251.49,370.28,173.99,42.00,156.97,14.09
13-10-2020,201.42,424.86,50.60,35.47,3444.02,48.94,58.42,47.15,86.34,136.69,4.75,46.93,86.43,53.88,30.35,3.80,22.58,10.32,215.74,128.70,27.24,27.80,90.59,1429.43,249.76,374.62,173.28,42.00,154.43,13.86
14-10-2020,202.87,416.53,50.55,36.11,3484.62,49.43,56.85,44.80,86.46,134.04,4.80,46.23,85.83,53.40,30.45,4.07,22.21,10.89,396.23,128.15,27.42,27.70,92.75,1439.68,248.16,372.92,161.53,41.05,151.84,13.50
15-10-2020,194.77,418.85,49.30,34.65,3430.55,49.09,56.58,46.10,83.80,132.75,4.75,46.69,85.60,53.45,29.45,4.38,22.14,10.80,398.82,124.55,27.19,27.35,92.11,1404.88,250.47,365.72,157.45,42.55,150.10,13.89
16-10-2020,198.80,428.53,50.40,14.18,3445.45,49.14,55.80,47.35,85.41,133.35,4.75,46.42,86.43,54.88,29.85,4.59,22.81,10.70,399.42,124.50,26.26,26.81,90.93,1412.64,1142.99,360.73,156.55,42.85,151.27,3.14
19-10-2020,195.15,418.06,50.75,37.44,3468.67,49.63,56.32,47.60,85.66,133.92,4.90,200.34,85.28,56.54,29.55,4.78,88.46,10.70,399.27,126.13,26.12,25.97,91.72,1426.99,259.24,1025.68,158.19,41.95,150.43,14.49
20-10-2020,194.35,419.07,50.50,35.94,3267.03,49.48,56.32,48.00,84.98,132.36,5.00,23.91,85.79,55.92,29.95,4.65,23.14,10.65,399.02,127.32,6.87,26.41,91.37,1416.35,262.54,364.12,159.82,116.49,494.06,13.86
21-10-2020,191.59,422.41,54.50,36.54,3123.68,49.28,59.11,48.75,87.39,133.46,4.90,46.88,85.56,57.59,29.15,4.45,22.69,10.65,399.96,126.08,26.35,26.41,91.81,1462.71,258.32,364.54,158.30,41.15,348.00,13.70
22-10-2020,189.02,427.09,54.20,36.80,3179.86,50.46,70.94,204.17,86.93,129.74,4.75,46.32,90.12,62.91,29.75,4.23,22.55,10.75,395.78,128.30,27.10,26.76,91.03,1443.14,256.08,369.06,158.76,41.50,155.23,13.53
23-10-2020,200.20,426.77,54.70,37.05,3190.34,50.56,67.10,50.40,86.67,130.27,4.85,46.28,91.83,69.24,31.05,1.79,22.92,10.84,397.12,131.41,26.26,27.26,92.36,1457.78,257.98,374.76,157.82,41.60,157.67,13.60
26-10-2020,203.34,422.00,52.60,36.67,3204.73,50.07,68.93,47.90,85.45,129.88,4.75,47.11,91.09,69.05,30.20,3.88,22.92,11.27,397.52,127.66,26.82,26.71,90.54,1451.73,255.00,371.98,156.62,43.00,81.60,14.06
27-10-2020,204.18,426.72,52.30,36.84,712.46,49.63,67.18,48.65,84.43,129.93,4.65,46.51,89.62,68.29,30.05,4.04,22.58,11.46,400.31,127.76,26.31,27.35,90.34,1440.51,259.77,370.90,153.97,43.00,152.21,14.09
28-10-2020,199.55,433.18,51.65,36.07,3256.50,48.65,65.27,48.00,83.93,129.15,20.62,46.18,88.32,68.38,31.50,3.88,22.55,11.36,392.79,130.42,25.89,26.76,91.13,1431.77,260.39,368.35,154.71,43.00,149.01,14.29
29-10-2020,202.03,434.62,51.30,36.88,3248.18,48.65,64.35,47.05,82.36,125.58,4.65,45.72,86.16,65.39,30.10,3.97,22.40,11.03,401.56,126.03,25.00,26.36,90.00,1414.30,255.14,365.72,155.54,40.30,149.01,13.89
30-10-2020,193.79,429.30,51.25,35.81,3193.56,48.15,67.18,45.50,83.29,126.08,4.65,45.44,86.85,63.58,30.30,3.94,22.62,10.80,403.00,125.34,25.98,26.41,89.31,1436.02,257.47,371.46,157.03,40.30,148.40,14.66
02-11-2020,193.13,433.35,50.70,38.51,3144.87,48.06,65.88,47.65,86.00,123.72,4.70,45.35,86.71,63.10,29.95,3.99,22.43,11.13,397.52,123.57,23.88,25.77,90.93,1410.06,259.58,372.03,154.31,40.35,147.65,14.46
03-11-2020,194.91,436.21,50.85,38.69,3129.57,49.14,64.65,49.40,87.82,128.22,4.60,45.30,86.16,65.10,29.70,3.94,22.66,11.08,397.07,124.60,24.67,25.97,96.53,1414.20,258.55,370.43,154.71,41.25,148.03,13.96
04-11-2020,189.34,437.26,52.05,38.69,3191.22,49.19,64.09,49.25,86.80,128.36,4.55,45.25,86.57,64.86,29.55,4.08,22.62,11.08,393.69,124.65,25.56,26.22,93.63,1430.16,258.44,371.37,158.07,40.85,148.78,13.93
05-11-2020,193.32,462.08,53.65,39.29,3217.47,50.22,66.14,48.25,87.27,130.94,4.60,45.11,91.37,65.39,29.70,4.02,24.22,11.13,396.33,125.79,24.63,26.27,94.27,1497.36,262.17,375.04,159.20,41.50,147.27,14.09
06-11-2020,191.68,474.14,53.20,39.33,3230.62,51.99,65.57,50.00,86.76,132.40,4.60,46.23,88.69,67.62,29.70,3.91,24.33,11.03,393.19,126.53,80.72,31.26,95.01,1550.55,260.55,376.73,159.36,41.50,151.41,14.26
09-11-2020,190.00,479.56,53.70,40.15,3262.57,51.10,66.01,49.00,27.41,130.90,4.70,46.14,87.36,68.38,32.15,3.95,24.74,10.94,393.39,137.38,23.79,31.26,93.54,1620.83,263.10,376.92,162.22,41.70,150.99,15.68
10-11-2020,191.92,464.20,55.65,41.39,3225.83,52.18,67.80,48.70,90.73,130.30,4.90,45.49,88.88,69.38,32.20,3.76,25.19,10.89,393.34,141.08,26.17,34.48,91.96,1566.41,255.63,370.61,157.77,40.65,153.20,17.24
11-11-2020,194.96,97.35,55.85,40.53,3211.49,49.38,67.14,48.65,89.51,133.31,4.80,45.49,88.69,70.52,31.45,3.67,25.53,10.70,387.71,135.75,28.78,32.10,95.11,1522.54,259.71,376.88,159.82,40.50,154.94,18.96
12-11-2020,205.02,465.02,56.70,39.20,3232.22,49.04,69.19,49.75,89.42,134.15,4.70,45.58,88.65,75.28,31.30,3.56,25.38,10.80,388.11,137.62,29.10,33.78,95.06,1550.85,261.52,375.60,159.27,42.30,151.70,19.88
13-11-2020,204.08,472.16,55.70,39.97,3231.44,50.17,68.89,47.50,89.25,131.53,4.75,45.90,88.00,73.80,31.25,3.73,25.94,10.75,387.06,135.55,28.03,36.06,95.80,1512.34,262.95,378.10,158.62,48.05,149.01,9.21
14-11-2020,204.08,472.16,55.70,39.97,3231.44,50.17,68.89,47.50,89.25,131.53,4.75,45.90,88.00,73.80,31.25,3.73,25.94,10.75,387.06,135.55,28.03,36.06,95.80,1512.34,262.95,378.10,158.62,48.05,149.01,20.88
17-11-2020,212.74,484.05,58.60,40.83,3227.17,57.69,69.63,47.80,89.13,131.27,5.00,45.76,88.14,75.90,82.05,4.06,27.35,11.51,394.53,138.96,28.22,43.78,93.73,1517.71,270.32,400.55,160.72,50.15,152.45,22.99
18-11-2020,209.05,491.47,57.95,42.59,3218.48,55.03,70.72,46.05,91.45,133.76,4.95,46.51,88.60,76.94,32.70,4.24,26.72,12.60,389.50,136.88,30.92,52.53,95.21,1587.59,273.48,401.49,159.15,50.60,156.31,24.12
19-11-2020,204.51,493.35,57.75,41.18,3228.59,55.13,72.46,45.60,93.23,147.86,4.85,47.67,87.77,77.94,32.45,4.07,27.28,12.17,389.75,136.74,30.22,50.41,94.81,1574.86,266.37,401.92,157.91,50.75,161.62,25.31
20-11-2020,207.92,482.48,57.40,40.83,1909.96,54.00,71.72,44.15,90.23,153.07,4.80,48.32,88.60,77.23,32.10,3.99,27.24,12.12,384.57,134.71,29.62,49.22,94.37,1565.24,266.45,401.73,159.61,50.15,164.68,26.57
23-11-2020,208.72,487.95,54.40,40.27,3270.93,52.72,73.55,43.50,90.44,152.86,17.80,48.42,89.71,76.61,31.30,3.96,27.20,12.07,392.09,133.04,29.29,44.42,94.62,1601.70,269.49,401.64,164.02,49.65,162.33,27.52
24-11-2020,213.44,492.29,55.85,40.23,3275.39,53.41,76.61,45.65,92.80,156.05,4.70,48.46,94.46,76.89,31.35,3.85,27.13,12.74,397.02,133.83,116.72,40.46,104.05,1573.74,265.69,410.11,163.85,99.65,157.95,26.17
25-11-2020,222.48,480.99,54.75,42.12,3269.46,53.41,73.95,47.90,92.76,149.14,4.80,48.37,93.54,76.42,31.30,4.00,26.64,12.36,402.35,132.25,28.73,190.69,98.50,1559.00,269.94,409.54,161.32,46.75,152.73,24.88
26-11-2020,225.00,476.59,55.95,43.92,3262.98,54.54,75.21,50.25,92.59,149.14,4.85,48.42,91.37,75.80,35.70,4.01,28.10,12.22,400.36,140.49,28.50,44.52,98.35,1582.96,108.77,406.81,163.56,48.05,150.52,23.65
27-11-2020,239.46,496.44,54.00,44.10,3345.00,55.18,74.60,52.75,94.62,150.13,4.90,48.04,91.05,76.56,34.15,4.19,29.22,12.41,397.47,138.81,28.64,46.74,100.07,1625.66,272.22,407.33,161.55,48.35,151.04,24.81
01-12-2020,244.80,497.15,56.65,46.16,3337.09,55.18,76.56,55.30,95.17,149.83,5.10,48.42,99.03,78.27,34.05,4.39,30.01,12.69,403.35,138.32,30.32,49.07,101.40,1641.71,272.15,406.91,162.63,51.40,471.48,25.14
02-12-2020,245.55,506.45,60.90,46.46,3307.35,57.10,78.14,27.58,94.07,152.47,5.15,49.58,107.57,77.18,35.45,4.60,31.33,12.64,430.15,139.40,27.33,51.49,101.01,5001.35,274.37,408.27,165.42,48.25,152.92,24.88
